46 0.42161583  -0.035988309 1.7940674 4.2378058 7.421722 20.482129 25.571076 26.249284 28.109089 33.901636 39.07487 45.794883 53.432175 61.327451 65.815263 68.743725
47 0.43018406  -0.089670886 1.8113767 4.3931468 7.2267188 20.960003 25.614111 25.978591 27.87083 33.974429 38.832088 46.091542 52.997853 61.894444 65.351707 68.79941
48 0.43875229  -0.13254892 1.8201188 4.5568202 7.0305812 21.479997 25.156581 26.158312 27.63302 34.047201 38.619139 46.376629 52.611795 62.423484 64.927245 68.846629
49 0.44732052  -0.16371721 1.8236864 4.7082159 6.8551891 22.024382 24.607623 26.40189 27.394597 34.108776 38.45364 46.617192 52.302917 62.900369 64.540373 68.882456
50 0.45588875  -0.18261908 1.8247344 4.8197315 6.7289573 22.553591 24.069901 26.649028 27.155338 34.149944 38.348724 46.780062 52.100703 63.312471 64.189298 68.904837
51 0.46445698  -0.18895191 1.8249007 4.8616454 6.6820848 22.862876 23.75709 26.84954 26.957978 34.164421 38.312778 46.838003 52.029932 63.555522 63.967869 68.912453
52 0.47302521  -0.18261968 1.8247342 4.8197317 6.7289579 22.553598 24.069894 26.649011 27.155353 34.149945 38.348724 46.780064 52.1007 63.312477 64.189294 68.904837
53 0.48159344  -0.16371843 1.8236862 4.7082164 6.8551904 22.024391 24.607616 26.401873 27.394612 34.108777 38.453641 46.617196 52.302912 62.900377 64.540368 68.882455
54 0.49016167  -0.13255078 1.8201186 4.5568209 7.030583 21.480006 25.156574 26.158295 27.633033 34.047202 38.619141 46.376634 52.611788 62.423492 64.927241 68.846626
55 0.4987299  -0.089673438 1.8113767 4.3931478 7.226721 20.960012 25.614103 25.978576 27.870843 33.97443 38.83209 46.091547 52.997845 61.894453 65.351704 68.799406
56 0.50729813  -0.035991624 1.7940677 4.2378071 7.4217246 20.482139 25.571061 26.249278 28.1091 33.901638 39.074872 45.794889 53.432166 61.327459 65.815259 68.74372
57 0.51586636  0.027070631 1.7647756 4.1057446 7.598568 20.059736 25.336951 26.644508 28.345748 33.841468 39.324893 45.518678 53.885096 60.745567 66.309361 68.684192
58 0.52443459  0.097271399 1.721401 4.0075418 7.7431605 19.704764 25.090922 26.976596 28.571185 33.807635 39.553959 45.295457 54.319995 60.184574 66.806974 68.630039
59 0.53300282  0.17103657 1.6650017 3.9496003 7.843574 19.428098 24.84613 27.234055 28.76667 33.813804 39.729474 45.158289 54.683456 59.699691 67.241219 68.602776
60 0.54157106  0.24263618 1.6015482 3.9340576 7.8902541 19.238886 24.606237 27.422559 28.909697 33.871107 39.820137 45.136091 54.898513 59.369806 67.481417 68.629615
61 0.55013929  0.30315735 1.5428345 3.959356 7.8767836 19.14355 24.373403 27.551023 28.983747 33.984781 39.806144 45.244331 54.886481 59.273776 67.437988 68.653496
62 0.56497989  -0.090815465 1.8715512 3.806197 8.1615121 19.443606 25.701995 26.927225 28.756834 33.203208 40.234247 44.213915 55.695418 59.114996 68.351265 68.446994
63 0.5798205  -0.63256084 2.2449609 3.8619156 8.4765905 19.774376 26.276626 26.80113 28.527189 32.678721 40.693316 43.219243 56.468274 59.040172 66.589436 69.019705
64 0.59466111  -1.2640927 2.6624411 4.0772892 8.8179667 20.128547 25.612575 27.381659 28.302416 32.657405 41.171479 42.279696 57.253443 59.038518 64.812796 69.289651
65 0.60950172  -1.9347098 3.1232697 4.4071501 9.1808988 20.495965 24.946677 27.308624 28.091005 33.223099 41.413609 41.654401 58.105108 59.099737 63.169103 69.512315
66 0.62434233  -2.6113406 3.6266181 4.8216324 9.5599315 20.862901 24.288825 26.808025 27.902546 34.105578 40.63893 42.124443 59.048968 59.215054 61.708103 69.633712
67 0.63918294  -3.2740156 4.1715224 5.302223 9.9489091 21.211437 23.647356 26.132031 27.747257 35.030199 39.97331 42.560065 59.37745 60.054198 60.476774 69.67285
68 0.65402355  -3.9105587 4.7568234 5.8368238 10.341049 21.51955 23.029266 25.406629 27.634165 35.875336 39.433808 42.936105 59.518079 59.581469 61.019631 69.170936
69 0.66886415  -4.513235 5.3810659 6.4166246 10.729101 21.76294 22.440419 24.683721 27.567452 36.614559 39.036372 43.226536 58.867815 59.822814 61.781486 68.083351
70 0.68370476  -5.0768851 6.0423507 7.034347 11.105606 21.885744 21.919233 23.983262 27.541676 37.265011 38.795199 43.412196 58.546995 60.09777 62.17701 66.966671
71 0.69854537  -5.59791 6.738133 7.6832359 11.463268 21.369385 21.973065 23.31176 27.53899 37.861922 38.722008 43.493138 58.549574 60.402519 62.159539 65.817746
72 0.71338598  -6.0737188 7.4649538 8.3563889 11.795395 20.894804 21.918669 22.670267 27.532292 38.447181 38.825179 43.497311 58.833 60.73236 61.817956 64.645278
73 0.72822659  -6.5024231 8.2180737 9.0461628 12.096363 20.46485 21.75826 22.058022 27.494613 39.063953 39.108645 43.474675 59.321097 61.080932 61.279836 63.477409
74 0.7430672  -6.8826579 8.9909354 9.7434756 12.362 20.081812 21.47427 21.498554 27.409777 39.570272 39.752919 43.477654 59.912954 60.647835 61.439577 62.365236
75 0.75790781  -7.213461 9.7743112 10.436861 12.589806 19.74746 20.919468 21.148952 27.278209 40.199382 40.548134 43.541208 59.993736 60.412824 61.461324 61.797006
76 0.77274841  -7.4941727 10.554844 11.111155 12.778941 19.463101 20.396589 20.722955 27.11532 40.972799 41.4713 43.6735 59.368262 60.063714 61.489974 62.13941
77 0.78758902  -7.7243454 11.312437 11.745705 12.929967 19.229639 19.913035 20.242304 26.944436 41.848613 42.522531 43.858016 58.80915 59.304387 61.06763 61.991332
78 0.80242963  -7.9036684 12.015598 12.312073 13.044409 19.04766 19.483466 19.742901 26.788835 42.756896 43.663385 44.061989 58.345644 58.639772 59.817089 62.450516
79 0.81727024  -8.031918 12.61414 12.771916 13.124215 18.917508 19.132976 19.281805 26.666627 43.588789 44.246234 44.785776 58.000436 58.137458 58.742735 62.799276
80 0.83211085  -8.1089344 13.033089 13.078239 13.171229 18.839363 18.897347 18.941467 26.589366 44.194603 44.374227 45.672239 57.789364 57.825063 57.992424 63.01521
81 0.84695146  -8.1346179 13.186745 13.186746 13.186749 18.813296 18.813304 18.813309 26.563017 44.420026 44.420029 46.022129 57.719 57.71901 57.719015 63.088184
82 0.85906876  -8.117495 13.062581 13.155655 13.155659 18.853978 18.853989 18.891955 26.580702 44.328681 44.328684 45.785072 57.743797 57.857382 57.857394 63.052685
83 0.87118607  -8.0661428 12.712683 13.065823 13.065826 18.971954 18.971965 19.105959 26.634021 44.072464 44.072467 45.151895 57.821299 58.253022 58.253033 62.947877
84 0.88330338  -7.980609 12.187862 12.92634 12.926343 19.156246 19.156257 19.406487 26.723609 43.696723 43.696726 44.287345 57.954389 58.85396 58.853971 62.780585
85 0.89542069  -7.8609691 11.539763 12.749191 12.749194 19.391775 19.391786 19.74533 26.850029 43.257514 43.257518 43.340235 58.141067 59.58429 59.5843 62.571469
86 0.907538  -7.7073237 10.808552 12.546604 12.546607 19.662105 19.662116 20.08737 27.013195 42.408067 42.808113 42.808118 58.37672 60.319515 60.319527 62.393705
87 0.91965531  -7.5198007 10.02279 12.329442 12.329445 19.951237 19.951247 20.41081 27.211892 41.545219 42.392927 42.392932 58.656294 60.759327 60.759344 62.50676
88 0.93177262  -7.2985676 9.2025951 12.10662 12.106623 20.244499 20.24451 20.703923 27.443593 40.778011 42.046468 42.046475 58.97556 60.628132 60.628152 63.157145
89 0.94388992  -7.0438555 8.3624454 11.885136 11.885139 20.528982 20.528993 20.961894 27.70468 40.115446 41.794268 41.794276 59.332352 60.170543 60.170563 64.081902
90 0.95600723  -6.7559964 7.513085 11.670349 11.670352 20.793847 20.793858 21.184334 27.990928 39.555651 41.653983 41.653991 59.567477 59.567497 59.727995 65.090889
91 0.96812454  -6.4354735 6.6627696 11.466313 11.466316 21.030661 21.030672 21.373395 28.297997 39.089846 41.636085 41.636095 58.87634 58.87636 60.168439 66.124984
92 0.98024185  -6.082985 5.8181118 11.276072 11.276076 21.233717 21.233728 21.532417 28.621609 38.705202 41.744083 41.744093 58.124605 58.124625 60.664084 67.16106
93 0.99235916  -5.699534 4.9847032 11.101903 11.101907 21.400222 21.400232 21.665034 28.957249 38.38722 41.974389 41.9744 57.33387 57.333889 61.227344 68.186688
94 1.0044765  -5.2865775 4.1676264 10.945504 10.945508 21.530239 21.530249 21.774657 29.299412 38.121815 42.315984 42.315996 56.525718 56.525736 61.867865 69.193317
95 1.0165938  -4.8463057 3.3719799 10.80813 10.808134 21.626339 21.62635 21.864243 29.640582 37.897062 42.749922 42.749934 55.723347 55.723364 62.586705 70.174073
96 1.0287111  -4.3822214 2.6036127 10.690707 10.690711 21.69301 21.693021 21.936229 29.970314 37.704507 43.248658 43.248671 54.952162 54.952178 63.371289 71.12298
97 1.0408284  -3.900445 1.8705214 10.593903 10.593907 21.735915 21.735925 21.992567 30.274903 37.539977 43.775214 43.775227 54.240437 54.240453 64.191885 72.034101
98 1.0529457  -3.4129336 1.1861251 10.518195 10.518199 21.761115 21.761125 22.034798 30.538009 37.403727 44.282449 44.282462 53.620497 53.620512 64.998109 72.898208
99 1.065063  -2.9461874 0.5780102 10.463911 10.463915 21.774316 21.774326 22.064106 30.742371 37.299709 44.713643 44.713656 53.129999 53.130013 65.712744 73.690376
100 1.0771803  -2.5646847 0.11139884 10.431262 10.431267 21.780186 21.780197 22.081344 30.87239 37.233778 45.007552 45.007564 52.81061 52.810624 66.226212 74.329592
101 1.0892976  -2.4033218 -0.078380685 10.420367 10.420371 21.781787 21.781798 22.087031 30.917059 37.211113 45.112513 45.112525 52.699033 52.699046 66.416995 74.402444
102 1.0991914  -2.3932024 -0.067828997 10.367257 10.400536 21.778251 21.816987 22.127157 30.889355 37.17157 45.00574 45.087116 52.746647 52.796802 66.483773 74.208283
103 1.1090851  -2.3628515 -0.03622423 10.211942 10.341111 21.768382 21.892859 22.272751 30.806991 37.053657 44.704606 45.019356 52.87527 53.081309 66.675508 73.932445
104 1.1189788  -2.3122924 0.016279177 9.9653595 10.242342 21.754404 21.968608 22.552216 30.672223 36.859849 44.256366 44.93046 53.051678 53.530025 66.96159 73.449003
105 1.1288726  -2.2415688 0.089411399 9.6426317 10.104733 21.739844 22.043782 22.948255 30.488798 36.595155 43.716001 44.845634 53.241003 54.114762 67.271479 72.168732
106 1.1387663  -2.150751 0.18276645 9.2601602 9.9291686 21.729272 22.12731 23.431435 30.261854 36.267917 43.131559 44.786745 53.417069 54.808383 67.457186 71.240502
107 1.1486601  -2.0399412 0.29576814 8.8335472 9.7170435 21.727946 22.223487 23.975755 29.997661 35.890264 42.538664 44.769066 53.563176 55.587937 67.305067 70.830539
108 1.1585538  -1.9092796 0.42761629 8.3765771 9.4703663 21.741384 22.334021 24.556809 29.703182 35.47825 41.960539 44.801266 53.668316 56.435124 66.785074 70.891623
109 1.1684475  -1.7589516 0.57720149 7.9010137 9.1918119 21.774938 22.459606 25.149235 29.38551 35.052056 41.410144 44.886892 53.723144 57.335494 66.100958 71.133443
110 1.1783413  -1.5891975 0.74296782 7.4168808 8.8847004 21.833421 22.600521 25.724292 29.051313 34.636711 40.892749 45.026118 53.717655 58.277201 65.412956 71.333966
111 1.188235  -1.4003268 0.92268615 6.9330012 8.5529095 21.920827 22.756837 26.247565 28.706414 34.263288 40.408299 45.217135 53.641033 59.249517 64.797131 71.063464
112 1.1981288  -1.1927408 1.1130688 6.4577209 8.2007415 22.040184 22.928474 26.678172 28.355596 33.969276 39.953357 45.457079 53.483472 60.241021 64.290835 70.606511
113 1.2080225  -0.96696656 1.3090993 5.9998804 7.8327796 22.193507 23.115163 26.972872 28.002621 33.794667 39.522579 45.742583 53.239165 61.237135 63.912892 70.139882
114 1.2179163  -0.72370777 1.5028588 5.570232 7.4537689 22.381828 23.316344 27.098644 27.650435 33.770051 39.109758 46.07013 52.908965 62.216489 63.669097 69.680406
115 1.22781  -0.46392362 1.6815646 5.1835904 7.0685514 22.605239 23.530967 27.049123 27.301462 33.901072 38.70852 46.436308 52.501173 63.145165 63.554373 69.256033
116 1.2377037  -0.18895191 1.8249007 4.8616454 6.6820848 22.862876 23.75709 26.84954 26.957978 34.164421 38.312778 46.838003 52.029932 63.555522 63.967869 68.912453
117 1.2475975  0.099291605 1.9039544 4.634133 6.2995738 23.152702 23.990925 26.544582 26.622577 34.521067 37.917024 47.272484 51.51226 63.654665 64.600574 68.718626
118 1.2574912  0.39797952 1.8889881 4.5311447 5.926769 23.470815 24.224045 26.184287 26.298992 34.932836 37.51654 47.737306 50.965198 63.832082 64.953663 68.743545
119 1.267385  0.70279735 1.7691479 4.5634771 5.57053 23.809391 24.433555 25.82499 25.994091 35.370713 37.107619 48.230027 50.403958 64.06744 65.013036 68.97888
120 1.2772787  1.0069359 1.5622997 4.7128361 5.2398364 24.149958 24.547813 25.562164 25.724314 35.815671 36.68785 48.747747 49.841129 64.338852 64.866842 69.321088
121 1.2871724  1.2993637 1.2993754 4.9475193 4.9475212 24.439123 24.439131 25.539376 25.539389 36.256577 36.256581 49.286576 49.286591 64.619028 64.619033 69.66816
122 1.2941684  1.2927094 1.292721 4.9604332 4.9604351 24.257069 24.257079 25.713021 25.713035 36.268284 36.268288 49.294389 49.294405 64.598365 64.59837 69.657772
123 1.3011643  1.273141 1.2731525 4.9986945 4.9986963 23.874852 23.874864 26.069948 26.069962 36.303261 36.303265 49.317674 49.317689 64.536423 64.536428 69.628585
124 1.3081602  1.241779 1.2417902 5.0609244 5.0609261 23.432946 23.432959 26.469515 26.469528 36.361057 36.361061 49.355945 49.35596 64.433533 64.433539 69.585968
125 1.3151562  1.2003002 1.2003111 5.1450099 5.1450115 22.972825 22.972838 26.870072 26.870086 36.440854 36.440858 49.40837 49.408384 64.290794 64.2908 69.537231
126 1.3221521  1.1507184 1.1507289 5.2483156 5.2483172 22.509319 22.509332 27.256756 27.256769 36.541386 36.54139 49.473723 49.473737 64.110672 64.110678 69.489859
127 1.329148  1.0951719 1.0951819 5.3678853 5.367887 22.050027 22.050039 27.622241 27.622253 36.660851 36.660855 49.550345 49.550358 63.897481 63.897488 69.450015
128 1.336144  1.0357569 1.0357665 5.500596 5.500598 21.600043 21.600056 27.962192 27.962204 36.796844 36.796849 49.636101 49.636113 63.65754 63.657547 69.421665
129 1.3431399  0.97441804 0.97442724 5.6432528 5.6432551 21.163421 21.163433 28.273947 28.273958 36.946333 36.946337 49.728371 49.728382 63.398939 63.398947 69.40638
130 1.3501358  0.91289057 0.91289936 5.7926326 5.7926352 20.74373 20.743742 28.556046 28.556056 37.105697 37.105702 49.824081 49.824091 63.130993 63.131001 69.403634
131 1.3571317  0.85268123 0.85268961 5.9454912 5.9454942 20.344321 20.344333 28.807993 28.808002 37.270837 37.270842 49.919812 49.91982 62.863524 62.863532 69.411372
132 1.3641277  0.79507255 0.79508056 6.0985529 6.0985562 19.968463 19.968475 29.030069 29.030077 37.437338 37.437343 50.011985 50.011993 62.606099 62.606106 69.426636
133 1.3711236  0.74114015 0.74114782 6.2484977 6.2485013 19.619422 19.619434 29.223146 29.223154 37.600667 37.600673 50.09716 50.097166 62.367306 62.367312 69.446132
134 1.3781195  0.69177517 0.69178253 6.3919591 6.391963 19.30049 19.300501 29.388501 29.388508 37.75638 37.756386 50.172383 50.172388 62.15411 62.154116 69.466721
135 1.3851155  0.64770741 0.6477145 6.5255459 6.5255501 19.014983 19.014995 29.527634 29.52764 37.900296 37.900303 50.235553 50.235557 61.971357 61.971363 69.485798
136 1.3921114  0.60952673 0.60953359 6.645895 6.6458994 18.766199 18.76621 29.642114 29.642119 38.028646 38.028653 50.285697 50.2857 61.82149 61.821495 69.50157
137 1.3991073  0.57770179 0.57770845 6.7497624 6.749767 18.557322 18.557333 29.733446 29.73345 38.138167 38.138174 50.32306 50.323062 61.704586 61.704592 69.513196
138 1.4061033  0.55259557 0.55260207 6.8341531 6.8341578 18.391302 18.391314 29.802975 29.802978 38.226159 38.226167 50.348939 50.348941 61.618769 61.618775 69.520748
139 1.4130992  0.53447782 0.53448421 6.896479 6.8964839 18.270693 18.270704 29.851809 29.851811 38.290517 38.290525 50.365271 50.365273 61.560975 61.56098 69.524979
140 1.4200951  0.52353459 0.52354091 6.93473 6.9347349 18.197481 18.197492 29.880771 29.880772 38.329733 38.329741 50.374064 50.374066 61.527949 61.527955 69.526928
141 1.4270911  0.51987489 0.51988119 6.9476267 6.9476317 18.172933 18.172944 29.890369 29.890369 38.342905 38.342913 50.376811 50.376813 61.517243 61.517249 69.527466
